Date,Day,Answer,Clue,Dir
22 Oct 18,Mon,Creel,About to get a spool and a wickerwork basket,A
22 Oct 18,Mon,Ashes,When the man has a cricket trophy,A
22 Oct 18,Mon,Stool,Steals over to get a seat,A
22 Oct 18,Mon,Erato,An age to find a Muse,A
22 Oct 18,Mon,Replace,Substitute two materials,A
22 Oct 18,Mon,Bird in the hand,Proverbial value of two bushtits,A
22 Oct 18,Mon,Ending,Finishing with gin Den mixed,A
22 Oct 18,Mon,Warmer,More heated conflict on the French sea,A
22 Oct 18,Mon,Injury,Damage in panel,D
22 Oct 18,Mon,No holds barred,Like all-in wrestling on an open freighter?,D
22 Oct 18,Mon,Tonga,Weight of silver returned to the Friendly Islands,D
22 Oct 18,Mon,Apricot,Possibly rip coat with fruit,D
22 Oct 18,Mon,Cause for alarm,The threat of burglary?,D
22 Oct 18,Mon,Tussle,Lets us out of the fight,D
22 Oct 18,Mon,Aspen,Like a writer's tree,D
22 Oct 18,Mon,Etonian,Note the return of a boy - one from public school,D
22 Oct 18,Mon,Feeble,Return the Spanish meat - it's inadequate,D
22 Oct 18,Mon,Trots,Runs to the left-wingers,D
22 Oct 18,Mon,Tender,Offers to be gentle,D
22 Oct 18,Mon,Pieta,I tape up a religious picture,D
23 Oct 18,Tue,Half-back,Don't risk all your money on the footballer!,A
23 Oct 18,Tue,Edge,Gradually move towards the border,A
23 Oct 18,Tue,Area,"Part of a bare, arid region",A
23 Oct 18,Tue,Embraces,Uses arms and provides a warm welcome!,A
23 Oct 18,Tue,Basin,Makin' a foundation for this container,A
23 Oct 18,Tue,Arising,Poor grain is coming up,A
23 Oct 18,Tue,Sleeplessness,Not a state in which to get caught napping,A
23 Oct 18,Tue,Reunions,Rallies about workers' organisations,A
23 Oct 18,Tue,Noel,A small number going to the Spanish festival,A
23 Oct 18,Tue,Painter,He covers a canvas attachment to the boat,A
23 Oct 18,Tue,Steam,Check about a form of power,A
23 Oct 18,Tue,Ewes,"Breeding stock to resort to, we hear",A
23 Oct 18,Tue,Escapade,Mischievous adventure to gain freedom about the present time,A
23 Oct 18,Tue,Airmail,High-speed correspondence,D
23 Oct 18,Tue,Fragile,Tattered piece in documentary system is easily destroyed,D
23 Oct 18,Tue,Comrade in arms,One who gets engaged at the same time as a friend,D
23 Oct 18,Tue,Decline,Refuse to disappear over the horizon,D
23 Oct 18,Tue,Ensigns,Sensing that standards have changed,D
23 Oct 18,Tue,Trails,Follows the track in back-street,D
23 Oct 18,Tue,Scruple,A small measure of moral consideration,D
23 Oct 18,Tue,Erudite,"After the end of the course, Trudie is unusually knowledgeable",D
23 Oct 18,Tue,Points,Track equipment damaging the piston,D
23 Oct 18,Tue,Nonstop,Express without punctuation?,D
23 Oct 18,Tue,Steward,"When rough water's coming over the top of the deck, he'll be needed!",D
24 Oct 18,Wed,Talking shop,Discussing your work in Parliament?,A
24 Oct 18,Wed,Extract,Take out a former pamphlet,A
24 Oct 18,Wed,Arena,Near a rebuilt stadium,A
24 Oct 18,Wed,Ennui,Boredom caused by some drunken nuisances,A
24 Oct 18,Wed,Rosette,Favour otters swimming to a point,A
24 Oct 18,Wed,Rhythm,On one hand there's a myth about beat,A
24 Oct 18,Wed,Slip up,Mistake over students,A
24 Oct 18,Wed,Turns in,Retires from making vessels in metal,A
24 Oct 18,Wed,Stoic,"Cots I rebuild, indifferent to pain and pleasure",A
24 Oct 18,Wed,Orion,Or something charged for stars,A
24 Oct 18,Wed,Engrave,Write something deep?,A
24 Oct 18,Wed,Strait-laced,Prudish about cattle raids,A
24 Oct 18,Wed,Aston,Like the weight of an area of Birmingham,D
24 Oct 18,Wed,Knavish,Like Jack?,D
24 Oct 18,Wed,Nature,Essential character of a man on the river,D
24 Oct 18,Wed,Stays,Remains in corsets,D
24 Oct 18,Wed,One-step,A stage dance?,D
24 Oct 18,Wed,Desecration,Not a considerate profane act,D
24 Oct 18,Wed,Made a packet,Earned a lot of money and build a boat,D
24 Oct 18,Wed,Yorkist,Say you're given a smacker by one with a white rose,D
24 Oct 18,Wed,Lasagna,Gas Alan uses to cook a pasta dish,D
24 Oct 18,Wed,Insect,Creature from a fashionable group,D
24 Oct 18,Wed,Senna,A girl's returning a plant,D
24 Oct 18,Wed,Orate,Possibly are to speak,D
25 Oct 18,Thu,Hide,Conceal the leather,A
25 Oct 18,Thu,Asbestos,Like the most superior large material,A
25 Oct 18,Thu,Rush,Hurry to get a reed,A
25 Oct 18,Thu,Property,Fitting with extremely tiny possessions,A
25 Oct 18,Thu,Praiseworthy,Their pay rows can be laudable,A
25 Oct 18,Thu,Permit,Allow to do something to hair,A
25 Oct 18,Thu,Impede,Obstruct when I am getting deep trouble,A
25 Oct 18,Thu,Pantechnicon,Perhaps one can't pinch a large van,A
25 Oct 18,Thu,Trainers,Sports shoes for instructors,A
25 Oct 18,Thu,Etui,Needlecase from the Tuileries?,A
25 Oct 18,Thu,Tethered,Bound to turn teeth a certain colour,A
25 Oct 18,Thu,Edge,Margin in the middle of an accounts book,A
25 Oct 18,Thu,Hornpipe,Dance in hopper possibly,D
25 Oct 18,Thu,Despair,Give up hope when a man gets two ducks,D
25 Oct 18,Thu,Straws,Drinking tubes that might be drawn,D
25 Oct 18,Thu,Experiment,I take people into ace scientific test,D
25 Oct 18,Thu,Torch,Flashlight you might carry for someone,D
25 Oct 18,Thu,Stye,Eye infection from the middle of last year,D
25 Oct 18,Thu,Assistance,Help an animal to adopt one posture,D
25 Oct 18,Thu,Meantime,Signified that I am English for the interim,D
25 Oct 18,Thu,Excited,Went out without a cent when agitated,D
25 Oct 18,Thu,Scarce,New cars taken to church are in short supply,D
25 Oct 18,Thu,Apart,A role that is separate,D
25 Oct 18,Thu,Stet,"Let it stand the test, perhaps",D
26 Oct 18,Fri,Mischance,"Fail to take an opportunity, we hear - that's bad luck",A
26 Oct 18,Fri,Toil,One among many returning to work,A
26 Oct 18,Fri,Cartridge,Kind of paper that could be blank!,A
26 Oct 18,Fri,Bagman,Old commercial traveller who gets the sack?,A
26 Oct 18,Fri,Cheep,Bird song of little account is heard,A
26 Oct 18,Fri,Loose,Vague description of furniture cover,A
26 Oct 18,Fri,Safe seat,"No precarious perch, politically speaking",A
26 Oct 18,Fri,Roads,"Aegean location, one hears, where ships are anchored offshore",A
26 Oct 18,Fri,Ties,Imposes restrictions on cup matches,A
26 Oct 18,Fri,Plant,Factory installation put in the garden,A
26 Oct 18,Fri,Stick,Kind of insect to hold fast,A
26 Oct 18,Fri,Stayer,Either he won't go or he keeps going!,A
26 Oct 18,Fri,Folktales,People's relations,A
26 Oct 18,Fri,Mete,Make an allotment in home territory,A
26 Oct 18,Fri,Impromptu,"I'm to provide the cue to you, we hear, off the cuff",A
26 Oct 18,Fri,Stability,Firmness of character shown by good man with skill,D
26 Oct 18,Fri,Diagnoses,They determine the causes of ill-feelings,D
26 Oct 18,Fri,Ivan,Terrible one near the forefront of battle,D
26 Oct 18,Fri,Catch,Don't miss a trick,D
26 Oct 18,Fri,Asides,Strange ideas with the first of several oblique remarks,D
26 Oct 18,Fri,Cogs,They are engaged in engineering,D
26 Oct 18,Fri,Caber,The best performer with this will win the toss,D
26 Oct 18,Fri,Crack,Expert needed to work out the code,D
26 Oct 18,Fri,Paralysed,Incapacitated - lay spread out!,D
26 Oct 18,Fri,Westerner,Cowboy film addict?,D
26 Oct 18,Fri,Spats,They were once assumed to go round low joints,D
26 Oct 18,Fri,Stoker,He operates as a fireman,D
26 Oct 18,Fri,Charm,The fascination of Minehead after tea,D
26 Oct 18,Fri,Boom,A barrier to economic prosperity?,D
27 Oct 18,Sat,Nippy,Quick! It's cold,A
27 Oct 18,Sat,Tedious,Outside it's horribly boring,A
27 Oct 18,Sat,Headman,The chief name had to be modified,A
27 Oct 18,Sat,Movie,Change position when one is in the film,A
27 Oct 18,Sat,Lest,In case a piece of real estate is required,A
27 Oct 18,Sat,Keyboard,Musical manual,A
27 Oct 18,Sat,Beau,"Suitable neckwear, we hear, for Nash",A
27 Oct 18,Sat,Blue,Sad kind of bell,A
27 Oct 18,Sat,Alienate,Have nothing to do with foreign blend of tea,A
27 Oct 18,Sat,Bait,Tease one in the club,A
27 Oct 18,Sat,Rotor,One going round from Pesaro to Rimini,A
27 Oct 18,Sat,Mandate,Fellow given a particular time to produce the order,A
27 Oct 18,Sat,Dresden,Ends mix-up with Red China,A
27 Oct 18,Sat,Tiers,Indications of sorrow are heard in rows,A
27 Oct 18,Sat,No holds barred,Free for all - every part of the cargo boat available,D
27 Oct 18,Sat,Plays,Is instrumental in providing soft melodies,D
27 Oct 18,Sat,Yams,After a month raised the first of several sweet potatoes,D
27 Oct 18,Sat,Tender,One who looks after a business offer,D
27 Oct 18,Sat,Dumbbell,Could it be of untolled value in the gymnasium?,D
27 Oct 18,Sat,Obviate,Move above it to take avoiding action,D
27 Oct 18,Sat,Steadfastness,Resolution: dates must be revised with speed!,D
27 Oct 18,Sat,Garnered,"Put in store for the gardener, maybe",D
27 Oct 18,Sat,Bristle,A single hair could produce a blister,D
27 Oct 18,Sat,Stamen,Flowery section in which a good man has the last word,D
27 Oct 18,Sat,Adage,Saw an advertisement a long time afterwards,D
27 Oct 18,Sat,Knot,Some of the bank-notes for granny maybe,D
29 Oct 18,Mon,Appear,A different paper to be published,A
29 Oct 18,Mon,Charge,Price for one heraldic device,A
29 Oct 18,Mon,Teacher,One in a class of his own?,A
29 Oct 18,Mon,Frank,Put a mark on the envelope that's open,A
29 Oct 18,Mon,Odds,Scraps the chances of winning,A
29 Oct 18,Mon,Shied,Flung one in the outhouse,A
29 Oct 18,Mon,Scene shifter,"Theatrically speaking, he's constantly on the move when working",A
29 Oct 18,Mon,Peer,Noble look,A
29 Oct 18,Mon,Ariel,Sounds like a means of receiving the spirit of Shakespeare,A
29 Oct 18,Mon,Mastiff,Barker makes mother rigid,A
29 Oct 18,Mon,Margin,Somehow arming the border,A
29 Oct 18,Mon,Minute,A formal record for a short time,A
29 Oct 18,Mon,Bastion,Is to ban the break-up of fortification,D
29 Oct 18,Mon,Uplands,Regions paradoxically including the downs,D
29 Oct 18,Mon,Pasha,Potentate plants tree in Pennsylvania,D
29 Oct 18,Mon,Organ,"It can make music, but it's usually stopped",D
29 Oct 18,Mon,Pecks,Nibbles at quantities of grain,D
29 Oct 18,Mon,Arch enemy,Many cheer the downfall of Satan,D
29 Oct 18,Mon,Acclaim,"Applaud a justified demand, we hear",D
29 Oct 18,Mon,Retinue,Re-unite the following for a change,D
29 Oct 18,Mon,Trifles,Irresponsibly meddles with firearm in back-street,D
29 Oct 18,Mon,Palms,Hands a friend the manuscript,D
29 Oct 18,Mon,Litre,In the barrel it really is nearly a quart,D
29 Oct 18,Mon,Astir,Bustling atmosphere about the street,D
30 Oct 18,Tue,Barometer,It can take the pressure,A
30 Oct 18,Tue,Use,Employ American English,A
30 Oct 18,Tue,Train driver,What a motoring school should do for a railway worker?,A
30 Oct 18,Tue,Delayed,Indeed a song is held up,A
30 Oct 18,Tue,Reign,Some are ignorant of a rule,A
30 Oct 18,Tue,Soviet,Votes I fixed for the old union,A
30 Oct 18,Tue,Leader,Editorial chief,A
30 Oct 18,Tue,Exams,"Tests in English before Xmas, perhaps",A
30 Oct 18,Tue,Succeed,Do well to follow,A
30 Oct 18,Tue,Illogically,"Golly, Cilla runs after one without reason",A
30 Oct 18,Tue,Ego,"For example, to love a self-image",A
30 Oct 18,Tue,Nostalgia,Possibly lost again in a yearning for the past,A
30 Oct 18,Tue,Air,Chest expander?,D
30 Oct 18,Tue,Money,Dough or bread?,D
30 Oct 18,Tue,Tirade,Long angry speech from one in commerce,D
30 Oct 18,Tue,Reverse,Concerning poetry? Just the opposite,D
30 Oct 18,Tue,Hurried meal,Galloping consumption?,D
30 Oct 18,Tue,Seeing red,Observing a communist becoming angry,D
30 Oct 18,Tue,Alleviation,Left the French without flying relief,D
30 Oct 18,Tue,Dispenser,He gives out various red spines,D
30 Oct 18,Tue,Epsilon,Poles in trouble with a Greek character,D
30 Oct 18,Tue,Usages,Customs man who is wise in America,D
30 Oct 18,Tue,Cocoa,Clown with a drink,D
30 Oct 18,Tue,Lei,Hawaiian garland or the French one,D
31 Oct 18,Wed,Vault,Jump the strongroom,A
31 Oct 18,Wed,Sealant,Two creatures used for waterproofing,A
31 Oct 18,Wed,Ravioli,Some consider a violinist to be a dish,A
31 Oct 18,Wed,Grief,Great sorrow if Reg is upset,A
31 Oct 18,Wed,Impersonal,Objective man in mail dispute,A
31 Oct 18,Wed,In stitches,Laughing uncontrollably isn't wrong but irritates,A
31 Oct 18,Wed,Grout,Some revolving router used after tiling,A
31 Oct 18,Wed,General,Common officer,A
31 Oct 18,Wed,Retsina,"Greek drink used as a stainer, perhaps",A
31 Oct 18,Wed,Ernie,Wise man who picks winners,
31 Oct 18,Wed,Overtaking,Being greedy is a way to get ahead,D
31 Oct 18,Wed,Suave,Take us back to a street that is smooth,D
31 Oct 18,Wed,Otto,Man whose return would go unnoticed,D
31 Oct 18,Wed,Aspire,Yearn for new praise,D
31 Oct 18,Wed,Largesse,Generosity from the Syrian capital?,D
31 Oct 18,Wed,Valiant,"Courageous as a Latvian, perhaps",D
31 Oct 18,Wed,Fall asleep,Please go out after autumn and drop off,D
31 Oct 18,Wed,Maintain,Continue to claim it isn't in the sea,D
31 Oct 18,Wed,Escorts,Partners from different sectors,D
31 Oct 18,Wed,Cognac,Brandy can go back after the first champagne,D
31 Oct 18,Wed,Crank,Eccentric way to start an old car,D
31 Oct 18,Wed,Noel,Man returning as another man,D
01 Nov 18,Thu,Uses,Avails oneself of American ship round the East,A
01 Nov 18,Thu,Apocalypse,A pale copy's ruined the revelation,A
01 Nov 18,Thu,Mattress,The smart set will show what one is prone to use,A
01 Nov 18,Thu,Amps,A man who dispenses with current measures,A
01 Nov 18,Thu,Remiss,"About to shoot off target, showing negligence",A
01 Nov 18,Thu,Lesson,Part of the course where not so much is staked,A
01 Nov 18,Thu,Pistol,Weapon is used in a complicated plot,A
01 Nov 18,Thu,Gasket,Get round to make inquiries for engine component,A
01 Nov 18,Thu,Stag,Unladylike party?,A
01 Nov 18,Thu,Suitcase,Surely it contains more than a quarter of the pack,A
01 Nov 18,Thu,Armageddon,"The final battle for a Royal Marine, old fellow",A
01 Nov 18,Thu,Tint,A bit of pigment in terra-cotta,A
01 Nov 18,Thu,Strategist,He makes an overall plan to get artists sorted out,D
01 Nov 18,Thu,Salt,Seaman found in the cellar,D
01 Nov 18,Thu,Covers,Insures the bed-linen,D
01 Nov 18,Thu,Vassal,"Virginia, the northern maid returning as a servile type",D
01 Nov 18,Thu,Bypasses,Roundabout ways showing how examinees succeed,D
01 Nov 18,Thu,Pets,Favourites walk over,D
01 Nov 18,Thu,Procession,Moving parade in favour of surrender,D
01 Nov 18,Thu,Integral,Altering a new order not involving fractions,D
01 Nov 18,Thu,Listed,Inclined to be included in the inventory,D
01 Nov 18,Thu,Grinds,Works hard and makes a meal,D
01 Nov 18,Thu,Slap,Blow one's mates up,D
01 Nov 18,Thu,Cent,There's very little money in comic entertainment,D
02 Nov 18,Fri,Piano concerto,Key operator has a leading part in this work,A
02 Nov 18,Fri,Manifest,It's clear there's nothing missing from the party programme,A
02 Nov 18,Fri,Lime,Kind of stone for citrus fruit,A
02 Nov 18,Fri,Stitch,Sharp pain produced by a needle,A
02 Nov 18,Fri,Adduce,Quote a wartime dictator about the origin of defeat,A
02 Nov 18,Fri,Drivel,It's nonsense to use compulsion with a learner,A
02 Nov 18,Fri,Sachet,A chest has been converted into a different container,A
02 Nov 18,Fri,Meal,Come along - there's something to eat inside,A
02 Nov 18,Fri,Furbelow,"Mink, maybe, beneath an added frill",A
02 Nov 18,Fri,Prescriptions,Physics notes,A
02 Nov 18,Fri,Pilaster,Wall coating put round one square column,D
02 Nov 18,Fri,Insist,Keep on saying sit-ins must be out of order,D
02 Nov 18,Fri,Ache,Distressing feeling in each ear,D
02 Nov 18,Fri,Initials,Letters of introduction?,D
02 Nov 18,Fri,Veiled,Conventually screened,D
02 Nov 18,Fri,Stem,Check the forepart of the ship,D
02 Nov 18,Fri,Hillfort,One of the top strongholds,D
02 Nov 18,Fri,Cretonne,No recent alteration to the material,D
02 Nov 18,Fri,Valise,The case of one engaged in a dance,D
02 Nov 18,Fri,Credit,Favourable balance needed for sale on trust,D
02 Nov 18,Fri,Eire,Country in which a lake turns up,D
02 Nov 18,Fri,Raps,Strikes upset the boom,D
03 Nov 18,Sat,Fiddler,Dishonest player?,A
03 Nov 18,Sat,Court,Where love is not a scoring point,A
03 Nov 18,Sat,Ill,"Wave, bow out with difficulty",A
03 Nov 18,Sat,Strapping,Robust enough to take a leathering?,A
03 Nov 18,Sat,Impartially,I am to some extent without bias,A
03 Nov 18,Sat,Indifferent,Not caring if friend is out before about ten,A
03 Nov 18,Sat,Repudiate,Have nothing further to do with dear-tie up,A
03 Nov 18,Sat,Lay,Put down non-professional,A
03 Nov 18,Sat,Uncle,Dirty article lost by relation,A
03 Nov 18,Sat,Minutes,Record of meeting doesn't take very long,A
03 Nov 18,Sat,Field,In which some may be caught out by slips,D
03 Nov 18,Sat,Ode,Some good expression in a poem,D
03 Nov 18,Sat,Left,Didn't touch one side,D
03 Nov 18,Sat,Complaint,Dissatisfaction expressed in illness?,D
03 Nov 18,Sat,Wrangle,Warn leg will get broken in angry dispute,D
03 Nov 18,Sat,Waiter,One who can't serve immediately?,D
03 Nov 18,Sat,Impiously,Wickedly one politician collects debt with cunning,D
03 Nov 18,Sat,Affair,A very loud tune causes concern,D
03 Nov 18,Sat,Antenna,Insect picks girl up with feeler,D
03 Nov 18,Sat,Fated,Stout newspaper man unlucky after 9,D
03 Nov 18,Sat,Twin,Mark the writer lacking a very close sibling,D
03 Nov 18,Sat,Cut,Dock or this from 7,D
05 Nov 18,Mon,Pedestrian,Walker is dull,A
05 Nov 18,Mon,Onset,Notes attack,A
05 Nov 18,Mon,Respite,Peter is out to get an interval of 4,A
05 Nov 18,Mon,Fireside,Inspire the team in a warm spot,A
05 Nov 18,Mon,Limp,After 50 one politician becomes flabby,A
05 Nov 18,Mon,Sapper,Engineer set out papers,A
05 Nov 18,Mon,Single,Not paired?,A
05 Nov 18,Mon,Amok,Out of control but all right in the morning,A
05 Nov 18,Mon,Coolness,Closes on lack of heat,A
05 Nov 18,Mon,Emotion,Feeling egghead should join movement,A
05 Nov 18,Mon,Cairo,Company tune in: capital!,A
05 Nov 18,Mon,Temperance,Gets cane out with anger; moderation needed,A
05 Nov 18,Mon,Poser,Problem for the one being photographed?,D
05 Nov 18,Mon,Detested,Hated trial indeed,D
05 Nov 18,Mon,Strode,Dorset eccentric walked with a long step,D
05 Nov 18,Mon,Rest,The others do without reconstruction of 3,D
05 Nov 18,Mon,Arising,Originating from a rebellion,D
05 Nov 18,Mon,Confiscate,Seize facts on ice,D
05 Nov 18,Mon,Expression,Utterance provoked by former newspaper charge,D
05 Nov 18,Mon,Billycan,William is able to produce tin for cooking,D
05 Nov 18,Mon,Propose,Recommend no amateur to sit,D
05 Nov 18,Mon,Corner,"It can't be taken straight, of course",D
05 Nov 18,Mon,Elite,Chosen in the literary sense,D
05 Nov 18,Mon,Lisp,"Make sin thin, for example",D
06 Nov 18,Tue,Coroner,He investigates unexpected departures,A
06 Nov 18,Tue,Easel,Canvas support,A
06 Nov 18,Tue,Barge,Collide with a boat,A
06 Nov 18,Tue,Failure,The fate of examinees if a rule is broken!,A
06 Nov 18,Tue,Benedictine,Order a liqueur,A
06 Nov 18,Tue,Track record,What the fastest railway engine achieves?,A
06 Nov 18,Tue,Paladin,There's a row after a friend becomes a knight,A
06 Nov 18,Tue,Scrap,Fight for what has been rejected,A
06 Nov 18,Tue,Reams,About a manuscript consisting of many sheets,A
